video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,review_reason,suggested_issue
TFJ6oR89Vb8,training,104,1,56,65,add feta cheese basil and cherry tomatoes to the eggs,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
0Mz4NTozNXw,training,102,0,20,40,combine flour cornstarch instant mashed potatos and cayenne,Mix,margin_below_0.01,top label is barely separated from second label
0Mz4NTozNXw,training,102,4,89,97,coat the onion rings in the batter,Prep,margin_below_0.01,top label is barely separated from second label
tGaAAI3aAUs,validation,126,8,361,391,fill the taco shells and top with sour cream grated cheddar cheese and chopped lettuce,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
eYOn2ZVB4nc,validation,227,2,66,76,remove the leaves from stalks of mint chop finely and add to the parsley,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
EnP2j1caRVs,validation,318,0,11,43,soak and rinse the short ribs,Prep,margin_below_0.01,top label is barely separated from second label
EnP2j1caRVs,validation,318,5,96,125,cook the short ribs,Cut,margin_below_0.01,top label is barely separated from second label
wSXkTrTvI5o,training,213,1,56,86,put ham between bread and spread butter on top,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
wSXkTrTvI5o,training,213,4,146,155,sprinkle cheese on top,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
cF45-iVw--w,validation,204,1,120,135,add vodka to the pot,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
cF45-iVw--w,validation,204,2,163,183,add tomato paste and cream to the pot,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
9cDDAEsdb7A,training,114,8,185,220,keep whisking until the gravy turns to a dark color,Season,margin_below_0.01,top label is barely separated from second label
hL0kuCIfFJI,training,412,4,163,177,add a little salt sesame seeds and stir,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
0Y8z5xbGKqI,training,410,4,61,73,spread oil onto the chapati and fold into a triangle,Cut,margin_below_0.01;top1_below_0.35;generic_context_verb_very_low_margin,top label is barely separated from second label; top similarity score is too low; generic add/place/put/pour-style wording with very low margin
pTjoGIvSfE8,validation,225,3,361,390,stir over medium heat until mixture comes to a boil,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence
pTjoGIvSfE8,validation,225,4,396,410,reduce heat to low and simmer for 15-20 minutes until seasonings and tomatoes are well blended,Mix,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Cook-Heat|Season; connector suggests a multi-step sentence
pTjoGIvSfE8,validation,225,6,430,465,add drained pasta and beans to tomatoes and cook additional 10-15 minutes on low,Plate,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Prep|Cook-Heat; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
C67CT1mdkzI,training,410,6,173,185,place the dough onto a pan over heat,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
C67CT1mdkzI,training,410,7,186,190,flip the roti to the other side,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
91z7e22XGy8,training,218,4,141,146,place the filling in the center of the wrapper,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
COKrOqleb1k,training,410,6,162,211,place the roti into a hot pan and flip every thirty seconds,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
QpDxIXV6VTE,training,121,3,229,232,pour the clam stock into a jar,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
5MiUA4iaKbA,training,230,2,116,123,cook all sides of the kebabs,Bake,low_confidence_sensitive_label,Bake prediction is low-confidence and needs manual confirmation
7R5MVNE-ePU,validation,121,6,157,179,add flour clam broth and a bay leaf to the pot,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
RWtVm_5_D2s,validation,205,0,20,33,add yeast and oil to the water,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
i4ZAwUoP8c4,training,221,3,69,74,remove the pot from the heat and add 2 tbsps of paprika and mix well,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
i4ZAwUoP8c4,training,221,9,171,175,add chopped vegetables and 1 tsp of ground caraway seeds to the soup,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
i4ZAwUoP8c4,training,221,10,176,199,add some more water and cook until carrots and parsnips are half tender add potatoes and cook with lid covered,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
tKWl-njXhP0,training,218,6,215,270,shape to dough to cover the filling and seal it,Mix,top1_below_0.35,top similarity score is too low
ffhliBglDhY,validation,226,4,116,127,remove the bread from the pan and add the remaining pita bread to the pan,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
nfO0YS2dSdw,training,121,2,71,86,put some diced celery and minced garlic and stir,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
nfO0YS2dSdw,training,121,4,107,131,add cubed potatoes mix it well and let it simmer,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
trSnVJl6Q_k,training,203,0,12,28,saute chopped onion and garlic with oil,Cut,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence
trSnVJl6Q_k,training,203,2,34,66,add the beef bread crumbs parmesan cheese parsley basil and garlic to the bowl,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
trSnVJl6Q_k,training,203,6,169,190,mix the meatballs and sauce in the spaghetti,Cut,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence
2Rn2tM9Rgg8,training,403,4,209,218,add diced tofu,Idle,top1_below_0.35;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
2Rn2tM9Rgg8,training,403,6,342,349,add fresh noodles,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
2Rn2tM9Rgg8,training,403,8,414,418,add eggs,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
