video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,label_quality,recommended_sample_weight
0lkjIf5hZT4,training,127,9,108,115,place the ingredients in the middle of a tortilla wrap then wrap it,Mix,good,1.0
0lkjIf5hZT4,training,127,10,120,130,heat some oil in a pan and put the burrito on the pan,Cook-Heat,good,1.0
0lkjIf5hZT4,training,127,11,131,140,roll the burrito on the pan,Cook-Heat,weak,0.5
0q38LzW-axY,training,306,0,90,100,crack two eggs into a bowl,Mix,good,1.0
0q38LzW-axY,training,306,1,105,118,add flour to the bowl,Mix,good,1.0
0q38LzW-axY,training,306,2,120,140,stir the contents of the bowl,Mix,good,1.0
0q38LzW-axY,training,306,3,146,170,add spices to the bowl,Season,good,1.0
0q38LzW-axY,training,306,4,200,244,dip shrimp into the batter and breadcrumbs and put into pan with hot oil,Cook-Heat,weak,0.5
0qbCigxf_sc,training,419,1,128,143,add 1 tsp of sugar some salt and milk to the yeast water,Mix,weak,0.5
0qbCigxf_sc,training,419,2,162,220,add oil and mix the mixture with flour,Mix,good,1.0
0qbCigxf_sc,training,419,3,221,228,add oil and cover the dough,Mix,good,1.0
0qbCigxf_sc,training,419,5,257,274,pat the dough ball and then flip and toss,Mix,good,1.0
0qbCigxf_sc,training,419,6,276,282,put the naan on a baking tray,Bake,good,1.0
0qbCigxf_sc,training,419,7,313,322,flip the naan and apply butter on top,Cook-Heat,good,1.0
0qbCigxf_sc,training,419,8,328,341,spread garlic on the dough and toss,Mix,weak,0.5
0qbCigxf_sc,training,419,9,342,351,pull the edge and place it on the baking tray,Bake,good,1.0
0qbCigxf_sc,training,419,12,492,500,flip the naan and cook the other side,Cook-Heat,good,1.0
0qbCigxf_sc,training,419,13,509,514,spread butter on the naan,Cook-Heat,good,1.0
0rkJ9RFLaIE,training,225,0,90,112,melt butter in a hot pot and add onions celery and carrot,Cook-Heat,good,1.0
0rkJ9RFLaIE,training,225,1,130,150,add hamburger meat to the pot and mix,Cook-Heat,good,1.0
0rkJ9RFLaIE,training,225,2,166,186,add marinara sauce to the pot,Season,weak,0.5
0rkJ9RFLaIE,training,225,3,189,200,add diced tomato to the pot,Cut,weak,0.5
0rkJ9RFLaIE,training,225,4,201,220,add white beans and red beans to the pot and stir,Prep,weak,0.5
0rkJ9RFLaIE,training,225,5,221,256,add black pepper oregano parsley tabasco and beef broth to the pot,Season,good,1.0
0uaKitJaqmI,validation,212,0,105,128,heat oil and add chopped onion,Cook-Heat,good,1.0
0uaKitJaqmI,validation,212,2,134,156,add the ground beef and saute the beef,Season,weak,0.5
0uaKitJaqmI,validation,212,4,190,202,simmer the mixture,Mix,weak,0.5
0uaKitJaqmI,validation,212,5,211,235,place the meat in a casserole dish,Plate,good,1.0
0uaKitJaqmI,validation,212,6,253,256,boil the potatoes,Cook-Heat,good,1.0
0uaKitJaqmI,validation,212,7,262,270,mash the potatoes,Prep,weak,0.5
0uaKitJaqmI,validation,212,9,313,349,cover the meat mixture with the mashed potatoes,Season,weak,0.5
0xYOUNfzIn8,training,201,0,40,60,add oil and then garlic to a pan,Cook-Heat,good,1.0
0xYOUNfzIn8,training,201,1,123,133,add pepper flakes to the pan,Season,good,1.0
0xYOUNfzIn8,training,201,2,143,159,add wine to the pan,Cook-Heat,good,1.0
0xYOUNfzIn8,training,201,3,163,181,add crushed tomatoes to the pan,Cut,weak,0.5
0xYOUNfzIn8,training,201,4,197,215,stir in pepper and salt,Season,good,1.0
0xYOUNfzIn8,training,201,5,262,275,mix milk with the eggs,Mix,good,1.0
0xYOUNfzIn8,training,201,6,281,322,add garlic salt and pepper to the bread crumbs,Season,good,1.0
0xYOUNfzIn8,training,201,7,334,356,coat the chicken in flour,Cook-Heat,weak,0.5
0xYOUNfzIn8,training,201,8,356,377,coat the chicken in egg and bread crumbs,Cook-Heat,good,1.0
0xYOUNfzIn8,training,201,9,387,417,fry the chicken in a pan,Cook-Heat,good,1.0
0xYOUNfzIn8,training,201,10,431,446,stir the olives basil and parsley into the sauce,Season,weak,0.5
0xYOUNfzIn8,training,201,11,467,499,layer sauce and chicken in a pan,Cook-Heat,good,1.0
0xYOUNfzIn8,training,201,12,499,519,top the chicken with cheese,Cook-Heat,weak,0.5
0xYOUNfzIn8,training,201,13,523,531,cook the dish in the oven,Bake,good,1.0
1-SJGQ2HLp8,training,205,0,39,46,add flour and salt to a bowl,Mix,good,1.0
1-SJGQ2HLp8,training,205,1,49,75,add yeast to water then add to flour and mix,Mix,good,1.0
1-SJGQ2HLp8,training,205,2,80,105,take the dough out and mix with flour,Mix,good,1.0
1-SJGQ2HLp8,training,205,3,108,120,pull the dough and fold it repeatedly to knead,Mix,good,1.0
1-SJGQ2HLp8,training,205,5,180,198,place the dough on a pan with flour and warm cloth on top and let sit,Mix,good,1.0
1-SJGQ2HLp8,training,205,7,240,250,spread tomato paste over the dough,Mix,good,1.0
1-SJGQ2HLp8,training,205,8,252,260,drizzle olive oil on top and sprinkle with salt,Season,good,1.0
1-SJGQ2HLp8,training,205,11,298,318,move pizza to paddle and cook in oven,Bake,good,1.0
10dZTHlkb8w,validation,101,0,80,95,cook the bacon on a grill for one minute,Cook-Heat,weak,0.5
10dZTHlkb8w,validation,101,1,115,145,spread pesto on slices of bread,Mix,weak,0.5
10dZTHlkb8w,validation,101,2,155,175,add shredded cheese onto the bread,Cut,good,1.0
10dZTHlkb8w,validation,101,3,175,185,add tomatoes to the bread slices,Cut,good,1.0
10dZTHlkb8w,validation,101,4,195,205,add the bacon to the bread slices,Cut,good,1.0
10dZTHlkb8w,validation,101,6,210,225,add spinach to the bread slices,Cut,good,1.0
14w_h9VFtzU,training,127,0,60,66,add the mixture to the center of the tortilla,Mix,good,1.0
14w_h9VFtzU,training,127,1,70,82,fold in the ends of the tortilla,Cut,weak,0.5
14w_h9VFtzU,training,127,2,90,99,spray the burritos with cooking oil,Prep,weak,0.5
14w_h9VFtzU,training,127,3,105,107,cook the burritos in the oven,Bake,good,1.0
17v08qtr8UM,training,101,0,42,55,cook the bacon on the pan,Cook-Heat,good,1.0
17v08qtr8UM,training,101,1,56,60,spread butter on the pan,Cook-Heat,good,1.0
17v08qtr8UM,training,101,3,85,89,squeeze mayonnaise on the bread,Mix,good,1.0
17v08qtr8UM,training,101,5,95,102,poke a toothpick through everything,Cut,weak,0.5
186EQzPPHW8,validation,208,0,40,53,chop a peeled potato in half,Cut,good,1.0
186EQzPPHW8,validation,208,1,62,73,add the potatoes to a pot and add boiling water,Cook-Heat,good,1.0
186EQzPPHW8,validation,208,2,75,81,add salt to the pot,Season,good,1.0
186EQzPPHW8,validation,208,3,110,120,add sausages to a pan with oil,Cook-Heat,good,1.0
186EQzPPHW8,validation,208,4,150,161,add chopped onions to a pan of oil,Cook-Heat,good,1.0
186EQzPPHW8,validation,208,5,231,302,chop the potatoes add salt pepper and butter and mash together,Season,weak,0.5
186EQzPPHW8,validation,208,6,315,331,add milk to the potatoes and mash,Prep,weak,0.5
1BgVCXxPjIc,training,425,0,16,27,melt butter on a pan and add curry leaves and chopped onions,Cook-Heat,good,1.0
1BgVCXxPjIc,training,425,1,50,63,add finely chopped capsicum chopped tomatoes green chilies salt and sambar masala,Season,good,1.0
1BgVCXxPjIc,training,425,2,68,83,add some coarsely mashed potatoes and coconut chutney coriander leaves and mix,Season,good,1.0
1BgVCXxPjIc,training,425,3,98,104,heat a flat pan,Cook-Heat,good,1.0
1BgVCXxPjIc,training,425,4,105,117,spread the batter on the pan,Cook-Heat,weak,0.5
1BgVCXxPjIc,training,425,5,118,122,place the pan back on high flame and cook the dosa,Cook-Heat,good,1.0
1BgVCXxPjIc,training,425,6,129,145,spread butter and filling on the dosa,Mix,weak,0.5
1HK-p8abRq8,training,108,0,36,39,sift pastry flour baking powder salt sugar and malt powder in a bowl,Mix,good,1.0
1HK-p8abRq8,training,108,1,45,63,mix two eggs milk dry mixture and butter,Mix,good,1.0
1HK-p8abRq8,training,108,2,69,75,pour batter on the pan,Cook-Heat,good,1.0
1HK-p8abRq8,training,108,3,77,80,turn over the pancake when one side brown,Cook-Heat,good,1.0
1Ihxcua2HBc,validation,218,0,26,31,add grated cheese to chopped potato,Cut,weak,0.5
1Ihxcua2HBc,validation,218,1,32,62,add bacon bits garlic milk salt and pepper then mash,Season,good,1.0
1Ihxcua2HBc,validation,218,2,63,90,add flour eggs and water to a bowl and mix,Mix,good,1.0
1Ihxcua2HBc,validation,218,3,91,97,knead into a dough,Mix,good,1.0
1Ihxcua2HBc,validation,218,4,98,118,cut dough in half,Cut,good,1.0
1Ihxcua2HBc,validation,218,5,119,147,roll dough flat and cut into circles,Cut,good,1.0
1Ihxcua2HBc,validation,218,8,191,219,put pierogies into boiling water,Prep,weak,0.5
1Ihxcua2HBc,validation,218,9,226,255,remove and fry in oil in a pan,Cook-Heat,good,1.0
1MOHn-ARnD4,training,423,0,11,27,heat oil and seafood to a pan,Cook-Heat,good,1.0
1MOHn-ARnD4,training,423,1,30,45,add onions and laska paste to the wok,Cook-Heat,weak,0.5
1MOHn-ARnD4,training,423,3,68,85,add carrots broccoli and tofu to the soup,Prep,weak,0.5
1MOHn-ARnD4,training,423,4,86,96,add noodles to a bowl,Mix,good,1.0
1MOHn-ARnD4,training,423,5,96,111,add seafood vegetables and soup to the bowl,Plate,weak,0.5
1MOHn-ARnD4,training,423,6,111,123,sprinkle green onions and fried shallots on top,Cook-Heat,weak,0.5
1NAoA1R8uZI,training,229,1,119,170,add fresh parsley cilantro cinnamon salt olive oil and garlic too,Season,good,1.0
1NAoA1R8uZI,training,229,2,175,180,blend them in the food processor,Mix,good,1.0
1NAoA1R8uZI,training,229,3,185,198,shape the mixture to balls with hand and place in a baking tray,Mix,good,1.0
1NAoA1R8uZI,training,229,4,205,230,heat the oven to 425 degree and cook them for 20 minutes,Bake,good,1.0
1NAoA1R8uZI,training,229,5,238,252,take some tahini  pour in a little water lemon juice and a little salt,Season,good,1.0
1NAoA1R8uZI,training,229,6,253,267,whisk the all ingredents well,Mix,good,1.0
1NAoA1R8uZI,training,229,7,269,278,pour the sauce on top of the baked falafels,Cook-Heat,weak,0.5
1P8x2Cy-MUM,training,117,0,7,20,melt butter in a pan,Cook-Heat,good,1.0
1P8x2Cy-MUM,training,117,1,52,82,mix water eggs and lemon juice together,Mix,good,1.0
1P8x2Cy-MUM,training,117,2,98,117,gradually mix butter with the egg mixture,Mix,good,1.0
1P8x2Cy-MUM,training,117,3,117,125,add salt to the sauce,Season,weak,0.5
1P8x2Cy-MUM,training,117,4,130,135,toast the english muffins,Cook-Heat,weak,0.5
1P8x2Cy-MUM,training,117,5,135,154,heat water in a kettle and then add to a pot,Cook-Heat,good,1.0
1P8x2Cy-MUM,training,117,6,154,158,add vinegar to the to the pot,Prep,weak,0.5
1P8x2Cy-MUM,training,117,7,158,168,add an egg to a ramekin,Mix,weak,0.5
1P8x2Cy-MUM,training,117,8,173,183,stir the water and then add the egg,Mix,good,1.0
1P8x2Cy-MUM,training,117,9,188,196,layer muffin and ham on a plate,Plate,good,1.0
1P8x2Cy-MUM,training,117,10,196,202,place the egg and sauce on the muffin,Mix,weak,0.5
1R9d_EJPZ-w,training,107,0,40,52,clean the squid and cut it into small slices,Cut,good,1.0
1R9d_EJPZ-w,training,107,1,90,92,add some extra virgin olive oil to the pan,Cook-Heat,good,1.0
1R9d_EJPZ-w,training,107,2,96,114,add some pressed garlic to the pan,Cook-Heat,weak,0.5
1R9d_EJPZ-w,training,107,3,136,142,add the squid to the pan and sprinkle it with salt,Season,good,1.0
1R9d_EJPZ-w,training,107,4,142,184,stir fry the squid,Cook-Heat,weak,0.5
1U5GzTal-2Y,training,308,1,74,82,sprinkle sesame seeds on top of the rice,Season,good,1.0
1U5GzTal-2Y,training,308,2,83,89,flip the sheet over,Cut,weak,0.5
1U5GzTal-2Y,training,308,3,91,115,place tuna in a line on the sheet,Plate,weak,0.5
1U5GzTal-2Y,training,308,4,118,127,place sauce on the tuna,Plate,weak,0.5
1U5GzTal-2Y,training,308,5,134,159,roll the sheet up,Cut,weak,0.5
1U5GzTal-2Y,training,308,6,187,230,cut the roll into pieces,Cut,good,1.0
1Vs6LSUz9lA,training,309,0,12,19,mix the cabbage with salt,Season,good,1.0
1Vs6LSUz9lA,training,309,1,45,63,mix ground meat cabbage mushrooms garlic ginger and cornstarch,Season,good,1.0
1Vs6LSUz9lA,training,309,2,65,75,mix sesame oil and hoisin sauce with the filling,Mix,good,1.0
1Vs6LSUz9lA,training,309,4,110,129,fold the wrapper over and seal the edges together,Cut,weak,0.5
1Vs6LSUz9lA,training,309,5,144,154,coat the pan in oil,Cook-Heat,good,1.0
1Vs6LSUz9lA,training,309,6,154,166,place the pot stickers in the pan,Cook-Heat,good,1.0
1Vs6LSUz9lA,training,309,7,177,190,pour water into the pan and cover,Cook-Heat,good,1.0
1Vs6LSUz9lA,training,309,8,201,224,mix balsamic vinegar and chili sauce,Season,weak,0.5
1Vs6LSUz9lA,training,309,9,229,267,mix soy sauce chili garlic sauce and sesame oil,Season,weak,0.5
1dIa_dJUxro,training,115,0,48,83,add the corn flour baking powder salt paprika pepper turmeric and soy milk to a bowl,Mix,weak,0.5
1dIa_dJUxro,training,115,1,84,105,mix the ingredients,Mix,good,1.0
1dIa_dJUxro,training,115,2,106,135,cut the tofu into strips,Cut,good,1.0
1dIa_dJUxro,training,115,3,141,162,stick the tofu in the wooden stick and spread the batter on the tofu,Mix,weak,0.5
1dIa_dJUxro,training,115,4,165,213,fry the corn dogs on each side,Cook-Heat,good,1.0
1iv2xhPN3vk,validation,216,0,9,11,add bratwurst sausages to a tray,Cut,weak,0.5
1iv2xhPN3vk,validation,216,3,20,28,add ground black pepper to the tray and mix,Season,good,1.0
1iv2xhPN3vk,validation,216,5,37,40,simmer the bratwurst until cooked through,Cut,good,1.0
1iv2xhPN3vk,validation,216,6,41,54,place the bratwurst onto a grill and turn until evenly brown,Cut,weak,0.5
1k64hSAAAd4,training,117,0,5,8,add eggs to a bowl and whisk,Mix,good,1.0
1k64hSAAAd4,training,117,1,8,14,add milk garlic powder salt and pepper,Season,good,1.0
1k64hSAAAd4,training,117,4,21,25,pour the egg mixture over the dish,Mix,good,1.0
1k64hSAAAd4,training,117,5,27,29,bake the dish in the oven,Bake,good,1.0
1k64hSAAAd4,training,117,6,30,34,mix egg yolks and lemon juice,Mix,good,1.0
1k64hSAAAd4,training,117,7,36,47,mix butter cayenne pepper and salt with the sauce,Season,good,1.0
1k64hSAAAd4,training,117,8,47,51,pour the sauce over the dish,Plate,good,1.0
1k64hSAAAd4,training,117,9,51,54,sprinkle paprika and parsley on top,Season,good,1.0
1m17Yoh73uU,training,213,0,46,49,brush some melted butter on two pieces of toast,Cook-Heat,good,1.0
1m17Yoh73uU,training,213,1,50,54,flip the toast over and put a piece of cheese on top,Cut,weak,0.5
1m17Yoh73uU,training,213,2,60,63,put a slice of ham on top,Cut,good,1.0
1m17Yoh73uU,training,213,3,74,76,put another piece of cheese on top,Cut,weak,0.5
1m17Yoh73uU,training,213,4,79,83,cover with the other piece of toast,Cut,weak,0.5
1m17Yoh73uU,training,213,6,122,126,flip the sandwich over,Cut,weak,0.5
1m17Yoh73uU,training,213,7,158,185,mix flour butter milk salt pepper and nutmeg and heat in microwave oven,Season,good,1.0
1m17Yoh73uU,training,213,8,223,228,cut the sandwich into strips,Cut,good,1.0
1mB0G1AwUPg,training,110,1,75,90,crush the garlic,Cut,good,1.0
1mB0G1AwUPg,training,110,2,99,103,sprinkle some salt on the garlic,Season,good,1.0
1mB0G1AwUPg,training,110,3,107,112,pour some olive oil in a bowl,Mix,good,1.0
1mB0G1AwUPg,training,110,4,115,143,crack eggs into the bowl,Mix,good,1.0
1mB0G1AwUPg,training,110,5,145,156,whisk the mixture in the bowl,Mix,good,1.0
1mB0G1AwUPg,training,110,6,160,165,add lemon juice to the bowl,Mix,good,1.0
1mB0G1AwUPg,training,110,7,182,197,add chopped garlic some salt and pepper to the bowl and whisk the mixture,Mix,good,1.0
1mB0G1AwUPg,training,110,8,204,212,chop the fish,Cut,weak,0.5
1mB0G1AwUPg,training,110,9,216,240,break some lettuce and add cheese on top,Cut,weak,0.5
1mB0G1AwUPg,training,110,10,246,269,pour the mixture on the lettuce and toss the salad,Mix,good,1.0
1mJeGeb-iew,training,112,0,43,55,add salt and macaroni to a pot of boiling water,Season,good,1.0
1mJeGeb-iew,training,112,1,67,72,drain the pasta,Prep,weak,0.5
1mJeGeb-iew,training,112,2,80,94,add chicken to the pot,Cook-Heat,good,1.0
1mJeGeb-iew,training,112,3,99,109,add salt and pepper to the chicken,Season,good,1.0
1mJeGeb-iew,training,112,4,140,145,tear apart the chicken,Cut,weak,0.5
1mJeGeb-iew,training,112,6,172,217,mix cream mayonnaise salt pepper and cheese with the salad,Mix,good,1.0
1mJeGeb-iew,training,112,7,229,251,cover the salad in plastic wrap and refridgerate,Mix,weak,0.5
1r7N-G4kYG8,training,122,0,27,52,cut the onion and chop it,Cut,good,1.0
1r7N-G4kYG8,training,122,1,52,60,put butter and the onion in the pan,Cook-Heat,good,1.0
1r7N-G4kYG8,training,122,2,63,66,add several drops of olive oil in the pan,Cook-Heat,good,1.0
1r7N-G4kYG8,training,122,3,87,142,cut and chop the tomato and take out the seeds,Cut,good,1.0
1r7N-G4kYG8,training,122,4,149,152,put the tomatoes in the pan,Cook-Heat,good,1.0
1r7N-G4kYG8,training,122,6,179,189,pour some vegetable broth in the pan,Cook-Heat,good,1.0
1r7N-G4kYG8,training,122,7,197,209,add a little bit salt and cover the lid,Season,good,1.0
1r7N-G4kYG8,training,122,8,244,259,chop some roasted red bell pepper,Season,weak,0.5
1r7N-G4kYG8,training,122,10,293,302,blend the ingredients in the soup,Mix,good,1.0
1r7N-G4kYG8,training,122,11,303,326,add garlic powder paprika and brown sugar to the soup,Season,weak,0.5
1r7N-G4kYG8,training,122,12,354,359,add heavy cream and stir,Mix,good,1.0
1r7N-G4kYG8,training,122,13,364,380,garnish with cream and parsley leaves,Season,weak,0.5
1rMT2uMF78E,validation,404,0,31,46,soak the rice vermicelli in water,Prep,good,1.0
1rMT2uMF78E,validation,404,1,41,48,beat an egg and add oil to the pan,Cook-Heat,good,1.0
1rMT2uMF78E,validation,404,2,49,57,stir fry onions and bell peppers,Season,weak,0.5
1rMT2uMF78E,validation,404,3,59,72,stir fry shrimp with oil,Cook-Heat,good,1.0
1rMT2uMF78E,validation,404,4,74,93,add oil and cook the egg,Cook-Heat,good,1.0
1rMT2uMF78E,validation,404,5,95,101,pour the cooking oil into the wok and add curry powder,Cook-Heat,good,1.0
1rMT2uMF78E,validation,404,6,105,114,add the vermicelli and toss,Mix,weak,0.5
1rMT2uMF78E,validation,404,7,115,136,add vegetables shrimp egg soy sauce sesame oil and bean sprouts and mix,Mix,good,1.0
1uoT5TjyWsU,training,113,0,15,60,slice the bread loaf and butter the bread on both side of the slices,Cut,good,1.0
1uoT5TjyWsU,training,113,1,84,102,grate the cheddar cheese and the gruyere cheese,Cut,good,1.0
1uoT5TjyWsU,training,113,5,163,186,toast all the sandwiches on a griddle pan,Cook-Heat,weak,0.5
1xjsM-I-KLI,training,325,0,217,226,add some minced ginger and garlic and oil to a pan,Cook-Heat,weak,0.5
1xjsM-I-KLI,training,325,1,231,236,add some spring onions to the pan,Cook-Heat,weak,0.5
1xjsM-I-KLI,training,325,2,241,246,add some ground chicken in the pan,Cook-Heat,good,1.0
1xjsM-I-KLI,training,325,3,261,266,add some chili sauce,Season,good,1.0
1xjsM-I-KLI,training,325,4,271,276,add a little ground black pepper,Season,good,1.0
1xjsM-I-KLI,training,325,5,280,285,add some fresh mushrooms to the pan,Cook-Heat,weak,0.5
1xjsM-I-KLI,training,325,6,298,305,strain all the vegetable with the stock and add the stock in the soup,Cut,weak,0.5
1xjsM-I-KLI,training,325,8,322,328,add some coriander stalks to the soup,Season,weak,0.5
1xjsM-I-KLI,training,325,10,345,348,add some white vinegar and dark soy sauce,Season,good,1.0
1xjsM-I-KLI,training,325,11,355,357,add some cornstarch to the soup,Mix,weak,0.5
1xjsM-I-KLI,training,325,12,358,362,spread some coriander leaves and spring onion leaves on top of the soup,Season,weak,0.5
2-mxsib6pJo,validation,121,0,32,51,cook some pieces of bacon in a pan,Cook-Heat,good,1.0
